"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"wgn0fx","2309","2","Haise Sasaki","Tokyo Ghoul:re","2","Mon, 10 May 2021 14:09:01 GMT","1620655741927","78","","","","No","No","fav","","115","0","2","385849280939950080","385849280939950080","386931476291256332","55","F","S","S","S","A","F","A","",""
"wghwst","11434","1","Itori","Tokyo Ghoul","2","Mon, 10 May 2021 09:58:51 GMT","1620640731021","24","","","","No","No","tk","","7","0","2","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","A","F","B","",""
"w3vq4p","11306","1","Bonnie","Pokémon XY","0","Sun, 09 May 2021 19:37:54 GMT","1620589074118","3","","","","No","No","fav","","1","0","0","342726406557532172","342726406557532172","386931476291256332","1","F","S","F","F","B","F","B","",""
"069w6f","5277","1","Finn Zweig","Astra Lost in Space","3","Sun, 09 May 2021 17:04:24 GMT","1620579864430","10","","","","No","No","astra","","1","0","3","","767496391081066497","386931476291256332","6","F","S","F","F","D","F","A","",""
"wr66hs","11310","1","Edgeshot","My Hero Academia 2","4","Sun, 09 May 2021 11:57:40 GMT","1620561460035","122","","","","No","No","bnha","","2","1","4","408004049162600449","408004049162600449","386931476291256332","76","F","S","F","F","S","D","B","",""
"wr66q9","2091","2","Cola","Food Fantasy","2","Sun, 09 May 2021 11:48:35 GMT","1620560915273","37","","","","No","No","nice","","2","0","2","385849280939950080","385849280939950080","386931476291256332","25","F","S","S","S","S","F","A","",""
"wrs9ps","11337","1","China Riot","Bakugan: Battle Planet","2","Sun, 09 May 2021 10:06:52 GMT","1620554812918","6","","","","No","No","loli","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","B","",""
"wp94kq","10895","1","Aroldo","Arte","3","Sat, 08 May 2021 09:58:11 GMT","1620467891990","2","","","","No","No","watchlist","","1","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","B","",""
"wp9405","11435","1","Ouni","Children of the Whales","2","Sat, 08 May 2021 09:14:13 GMT","1620465253677","11","","","","No","No","watchlist","","15","0","2","","385849280939950080","386931476291256332","6","F","S","S","F","F","F","B","",""
"w49xc3","11380","1","Gai Gotou","Fate/stay night: Unlimited Blade Works","3","Fri, 07 May 2021 15:38:36 GMT","1620401916639","17","","","","No","No","nice","","2","0","3","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","B","",""
"w4jgc3","2748","2","Meinya","Made in Abyss","2","Fri, 07 May 2021 08:40:58 GMT","1620376858618","27","","","","No","No","nice","","5","0","2","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","A","F","A","",""
"wzz6f1","11344","1","Yuki Utsugi","Girls und Panzer","2","Wed, 05 May 2021 20:07:11 GMT","1620245231110","7","","","","No","No","loli","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","B","",""
"wzk8v0","8788","1","Pulptenks Flanders","Rance 01: The Quest for Hikari","1","Wed, 05 May 2021 16:26:59 GMT","1620232019917","10","","","","No","No","oppai","","9","0","1","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","A","",""
"wzh0hl","11222","1","Momoka","Hamatora","2","Wed, 05 May 2021 14:54:10 GMT","1620226450779","5","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","B","",""
"wzvlkl","11313","1","Tsukasa Tsutsukakushi","HENNEKO - The Hentai Prince and the Stony Cat","4","Wed, 05 May 2021 13:32:53 GMT","1620221573836","36","","","","No","No","meme","","2","0","4","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","S","F","B","",""
"wzm1x4","9046","1","Shigure Minazuki","NEKOPARA","0","Wed, 05 May 2021 12:17:34 GMT","1620217054812","6","","","","No","No","nice","","20","0","0","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","C","",""
"w16m79","11413","1","Sorena","Grimoire of Zero","1","Wed, 05 May 2021 11:01:37 GMT","1620212497992","3","","","","No","No","kawaii","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","B","",""
"w1sxsc","5170","1","Ayame","Kai Byoui Ramune","3","Wed, 05 May 2021 09:48:07 GMT","1620208087792","21","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"wnx3sg","11035","1","Amane","Nekogami Yaoyorozu","3","Tue, 04 May 2021 16:21:19 GMT","1620145279163","7","","","","No","No","loli","","0","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","S","F","B","",""
"wnzwd7","11314","1","Misaki Sawakiguchi","Hyouka","3","Tue, 04 May 2021 06:35:49 GMT","1620110149056","17","","","","No","No","kawaii","","0","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","F","F","B","",""
"wj91tc","11024","1","Kazuko Tadashita","Sailor Moon","0","Mon, 03 May 2021 16:57:57 GMT","1620061077239","1","","","","No","No","nice","","1","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","B","",""
"wjrc6v","2339","1","Kureha Clyret","Redo of Healer","1","Mon, 03 May 2021 15:50:10 GMT","1620057010292","28","","","","No","No","watchlist","","77","0","1","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","S","F","B","",""
"wjj5k1","7568","1","Natsuiro Matsuri","Hololive: Holo no Graffiti","2","Mon, 03 May 2021 11:34:15 GMT","1620041655471","61","","","","No","No","kawaii","","86","0","2","","385849280939950080","386931476291256332","35","F","S","S","F","A","F","C","",""
"wbnwzn","10885","1","Masashi Yamada","GANTZ","0","Sun, 02 May 2021 18:13:51 GMT","1619979231524","1","","","","No","No","nice","","1","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","B","",""
"wbb6p7","733","1","Grimm Grimoire","Combatants Will Be Dispatched!","2","Sun, 02 May 2021 17:09:38 GMT","1619975378856","28","","","","No","No","","","28","0","2","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","A","F","A","",""
"wbwb8k","11021","1","Blade Panther","Cutey Honey","4","Sun, 02 May 2021 15:22:46 GMT","1619968966116","15","","","","No","No","oppai","","1","0","4","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","B","",""
"wb2bjl","10944","1","Chika","The Magnificent KOTOBUKI","2","Sun, 02 May 2021 14:48:17 GMT","1619966897160","5","","","","No","No","loli","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","B","",""
"w567d1","2568","2","Miyako Ishida","A Silent Voice","2","Sun, 02 May 2021 09:22:20 GMT","1619947340207","46","","","","No","No","koe","","11","0","2","385849280939950080","385849280939950080","386931476291256332","31","F","S","S","S","A","F","A","",""
"w5xttt","9125","1","Kunai Zenou","Monster Girl Doctor","2","Sun, 02 May 2021 08:42:44 GMT","1619944964574","12","","","","No","No","kawaii","","2","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"wk82sx","10749","1","Hangaku","Re:Creators","3","Sat, 01 May 2021 09:15:21 GMT","1619860521731","14","","","","No","No","watchlist","","1","0","3","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","B","",""
"w20drw","10633","1","Sylvie","How NOT to Summon a Demon Lord","3","Thu, 29 Apr 2021 08:03:41 GMT","1619683421210","38","","","","No","No","nice","","5","0","3","385849280939950080","385849280939950080","386931476291256332","28","F","S","S","S","A","F","B","",""
"whrxqf","10557","1","Kyouka","Fairy Tail 2","3","Wed, 28 Apr 2021 22:01:28 GMT","1619647288311","21","","","","No","No","oppai","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","B","",""
"whz5xg","10551","1","Ulgar Zweig","Astra Lost in Space","1","Wed, 28 Apr 2021 19:38:23 GMT","1619638703344","3","","","","No","No","astra","","5","0","1","342726406557532172","342726406557532172","386931476291256332","1","F","S","F","F","A","F","B","",""
"wh2wxj","10632","1","Baryl","Interstella 5555 - The 5tory of the 5ecret 5tar 5ystem","1","Wed, 28 Apr 2021 15:57:50 GMT","1619625470184","2","","","","No","No","nice","","6","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","B","",""
"whhmr7","10515","1","Giant Armadillo","Kemono Friends","2","Wed, 28 Apr 2021 15:00:02 GMT","1619622002285","6","","","","No","No","nice","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","B","",""
"wqj77m","10498","1","Satomi Murano","Parasyte -the maxim-","2","Tue, 27 Apr 2021 23:06:35 GMT","1619564795310","18","","","","No","No","watchlist","","18","0","2","236182912716767232","236182912716767232","386931476291256332","13","F","S","F","F","A","F","B","",""
"wqm9nk","10666","1","Felice Genma","Astra Lost in Space","1","Tue, 27 Apr 2021 17:19:35 GMT","1619543975970","1","","","","No","No","astra","","1","0","1","408004049162600449","385849280939950080","386931476291256332","0","F","S","S","F","F","F","B","",""
"w0c1gz","10468","1","Kayoko Oshimizu","Hanasaku Iroha","2","Tue, 27 Apr 2021 17:02:08 GMT","1619542928483","3","","","","No","No","watchlist","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","B","",""
"w0svvw","2422","2","Arrow","Fire Force","2","Tue, 27 Apr 2021 16:40:53 GMT","1619541653797","53","","","","No","No","fav","","27","0","2","236184987299217408","236184987299217408","386931476291256332","34","F","S","F","F","S","F","A","",""
"w06jg5","1858","2","Kuki Urie","Tokyo Ghoul:re","3","Tue, 27 Apr 2021 16:24:40 GMT","1619540680160","96","","","","No","No","fav","","14","0","3","385849280939950080","385849280939950080","386931476291256332","63","F","S","S","S","A","F","A","",""
"w06jgw","512","2","Sho","The Secret World of Arrietty","2","Tue, 27 Apr 2021 16:24:38 GMT","1619540678334","31","","","","No","No","fav","","16","0","2","385849280939950080","385849280939950080","386931476291256332","23","F","S","S","S","A","F","A","",""
"w07s54","2457","2","Mona","Genshin Impact","0","Tue, 27 Apr 2021 14:21:32 GMT","1619533292942","23","","","","No","No","ft","","649","0","0","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","S","F","A","",""
"w08j3z","10570","1","Akari Haeno","Re:Stage! Dream Days","2","Tue, 27 Apr 2021 13:06:06 GMT","1619528766597","8","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","C","F","B","",""
"wvx7jk","8147","1","Suzuya Moe","Koisuru Asteroid","1","Mon, 26 Apr 2021 20:34:30 GMT","1619469270796","4","","","","No","No","kawaii","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"wv9hfw","8625","1","Groza","Shironeko Project: Zero Chronicle","3","Mon, 26 Apr 2021 16:23:34 GMT","1619454214599","21","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"wvnmd3","2018","2","Naho Takada","Demon Slayer: Kimetsu no Yaiba","0","Mon, 26 Apr 2021 11:30:54 GMT","1619436654044","14","","","","No","No","fav","","4","0","0","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","A","F","A","",""
"wv2tpp","2689","2","Selka Zuberg","Sword Art Online: Alicization","2","Mon, 26 Apr 2021 07:00:58 GMT","1619420458994","37","","","","No","No","nice","","6","0","2","385849280939950080","385849280939950080","386931476291256332","25","F","S","S","S","A","F","A","",""
"htzblp","8595","1","Rikka Takarada","SSSS.Gridman","3","Sun, 25 Apr 2021 21:15:13 GMT","1619385313096","63","","","","No","No","fav","","130","0","3","236182912716767232","236182912716767232","386931476291256332","38","F","S","F","F","B","F","B","",""
"h2l72p","7363","1","Usagi Tsukino","Sailor Moon","3","Sun, 25 Apr 2021 21:15:13 GMT","1619385313096","148","","","","No","No","fav","","232","0","3","","236182912716767232","386931476291256332","74","F","S","F","F","F","F","C","",""
"2b3x87","1229","2","Kanao Tsuyuri","Demon Slayer: Kimetsu no Yaiba","4","Sun, 25 Apr 2021 20:47:05 GMT","1619383625910","381","$v00wq","Cornflower Lilac","springtidetreats","Yes","No","workers","","1024","0","4","","236182912716767232","386931476291256332","336","B","S","F","F","C","F","A","",""
"wmgxgz","2422","2","Shouto Todoroki","My Hero Academia","4","Sun, 25 Apr 2021 20:27:34 GMT","1619382454217","382","","","kominka","No","No","workers","","2642","0","2","385849280939950080","385849280939950080","386931476291256332","323","B","B","S","S","B","F","A","Sat, 02 Jul 2022 15:47:27 GMT","1656776847638"
"wmr5jb","10557","1","Blastoise","Pokémon","3","Sun, 25 Apr 2021 19:14:31 GMT","1619378071652","65","","","","No","No","pokemon","","13","0","3","385849280939950080","385849280939950080","386931476291256332","43","F","S","S","S","B","F","B","",""
"wmj0j3","10261","1","Momo Chiyoda","The Demon Girl Next Door","4","Sun, 25 Apr 2021 15:49:04 GMT","1619365744300","67","","","","No","No","nice","","11","1","4","375767369458647040","375767369458647040","386931476291256332","40","F","S","F","F","B","D","B","",""
"wmqw9k","10403","1","Luna Carson","Pokémon: Mewtwo Returns","1","Sun, 25 Apr 2021 10:41:24 GMT","1619347284699","3","","","","No","No","fav","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","B","",""
"wmmx2n","10542","1","Moka Aoshima","One Room Special","1","Sun, 25 Apr 2021 07:59:18 GMT","1619337558558","4","","","","No","No","fav","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","B","",""
"2cjsqc","10447","1","Monkey","Forest Fairy Five: Fairy Tale","2","Sat, 24 Apr 2021 19:46:01 GMT","1619293561986","10","","","","No","No","meme","","8","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","C","F","B","",""
"2cb4rb","2640","2","Lanterby","Food Wars! The Fifth Plate","4","Sat, 24 Apr 2021 18:55:47 GMT","1619290547479","135","","","","No","No","watchlist","","1","0","4","385849280939950080","385849280939950080","386931476291256332","90","F","S","S","S","A","F","A","",""
"2b84df","1601","2","Miyuki Shirogane","Kaguya-sama: Love Is War","2","Sat, 24 Apr 2021 16:39:35 GMT","1619282375329","80","","","","No","No","fav","","304","0","2","236182912716767232","236182912716767232","386931476291256332","49","F","S","F","F","A","F","A","",""
"26c1zn","10677","1","Death Arms","My Hero Academia","3","Sat, 24 Apr 2021 12:51:08 GMT","1619268668529","45","","","","No","No","bnha","","1","0","3","385849280939950080","385849280939950080","386931476291256332","29","F","S","S","S","A","F","B","",""
"26c15v","8338","1","Riko Aida","Kuroko's Basketball","3","Sat, 24 Apr 2021 12:03:19 GMT","1619265799839","36","","","","No","No","fav","","12","0","3","385849280939950080","385849280939950080","386931476291256332","21","F","S","S","S","B","F","C","",""
"26dsqj","9024","1","Septem","Magical Canan","3","Sat, 24 Apr 2021 09:06:35 GMT","1619255195001","20","","","","No","No","oppai","","0","0","3","","385849280939950080","386931476291256332","13","F","S","S","F","F","F","A","",""
"26j46x","10389","1","Wolfgang Amadeus Mozart","Fate/Grand Order","3","Fri, 23 Apr 2021 22:54:20 GMT","1619218460287","38","","","","No","No","nice","","2","0","3","385849280939950080","385849280939950080","386931476291256332","25","F","S","S","S","B","F","B","",""
"2kswmn","3469","1","Akira Iwakiyamayukisatoshironanogojuurokushi","Kemono Jihen","0","Fri, 23 Apr 2021 21:29:28 GMT","1619213368476","15","","","","No","No","fav","","142","0","0","236184987299217408","236184987299217408","386931476291256332","9","F","S","F","F","A","F","B","",""
"26w6r6","3433","1","Keigo Izumi","Horimiya","2","Fri, 23 Apr 2021 20:56:01 GMT","1619211361740","22","","","","No","No","nice","","1","0","2","340887293499801601","385849280939950080","386931476291256332","16","F","S","S","F","S","F","A","",""
"2xlz61","5159","1","Pneumococcus","Cells at Work! CODE BLACK!","3","Fri, 23 Apr 2021 12:26:38 GMT","1619180798256","14","","","","No","No","cells","","1","0","3","353561585920245773","385849280939950080","386931476291256332","9","F","S","S","F","F","F","A","",""
"2x9thx","289","2","Kibi","Beastars","2","Fri, 23 Apr 2021 10:46:59 GMT","1619174819994","19","","","","No","No","ft","","1","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"2xqskp","2463","2","Irene Urzaiz","The Asterisk War","2","Thu, 22 Apr 2021 23:23:10 GMT","1619133790226","32","","","","No","No","kawaii","","16","0","2","385849280939950080","385849280939950080","386931476291256332","21","F","S","S","S","B","F","A","",""
"2xvhdt","2019","2","Lecia Ivyred","The Rising of the Shield Hero","0","Thu, 22 Apr 2021 22:10:47 GMT","1619129447830","9","","","","No","No","nice","","8","0","0","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"2sldqk","10338","1","Orion","Amnesia","4","Thu, 22 Apr 2021 17:23:42 GMT","1619112222265","48","","","","No","No","loli","","3","1","4","342726406557532172","342726406557532172","386931476291256332","29","F","S","F","F","B","D","B","",""
"2sl04n","2884","1","Rui Yashio","BanG Dream!","0","Thu, 22 Apr 2021 16:35:57 GMT","1619109357120","6","","","","No","No","watchlist","","27","0","0","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","F","F","B","",""
"2sfkjg","9344","1","Joe","Show by Rock!! Mashumairesh!!","1","Thu, 22 Apr 2021 16:35:08 GMT","1619109308732","5","","","","No","No","nice","","1","0","1","","385849280939950080","386931476291256332","1","F","S","S","F","F","F","B","",""
"2sfkb3","10251","1","Luca Esposito","Astra Lost in Space","2","Thu, 22 Apr 2021 16:30:08 GMT","1619109008174","8","","","","No","No","astra","","4","0","2","","385849280939950080","386931476291256332","5","F","S","S","F","B","F","B","",""
"2s9b6f","10030","1","Volkner","Pokémon","3","Thu, 22 Apr 2021 16:02:39 GMT","1619107359370","21","","","","No","No","pokemon","","1","0","3","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","F","F","B","",""
"084p13","4820","1","Sphene","Land of the Lustrous","2","Thu, 22 Apr 2021 15:51:07 GMT","1619106667772","13","","","","No","No","lustrous","","4","0","2","236182912716767232","236182912716767232","386931476291256332","8","F","S","F","F","A","F","A","",""
"v4g119","2643","1","Obsidian","Land of the Lustrous","2","Thu, 22 Apr 2021 15:51:07 GMT","1619106667772","11","","","","No","No","lustrous","","11","0","2","","236182912716767232","386931476291256332","6","F","S","F","F","F","F","A","",""
"vffjht","3103","1","Zircon","Land of the Lustrous","0","Thu, 22 Apr 2021 15:51:07 GMT","1619106667772","4","","","","No","No","lustrous","","14","0","0","236182912716767232","236182912716767232","386931476291256332","1","F","S","F","F","A","F","A","",""
"2szkcl","10467","1","Kaya Irimi","Tokyo Ghoul","2","Thu, 22 Apr 2021 12:39:22 GMT","1619095162619","21","","","","No","No","tk","","2","0","2","408004049162600449","408004049162600449","386931476291256332","13","F","S","F","F","S","F","B","",""
"2sjgx9","10361","1","Jesus","My Last Day","4","Thu, 22 Apr 2021 09:53:46 GMT","1619085226465","123","","","","No","No","fav","","38","0","4","385849280939950080","385849280939950080","386931476291256332","80","F","S","S","S","A","F","B","",""
"2dwhwt","8093","1","Thorfinn Thordarson","Vinland Saga","0","Wed, 21 Apr 2021 13:45:54 GMT","1619012754640","12","","","","No","No","nice","","551","0","0","","385849280939950080","386931476291256332","6","F","S","S","F","F","F","C","",""
"2dwh01","10403","1","Miroslava Honebami","Kakegurui XX","2","Wed, 21 Apr 2021 13:23:21 GMT","1619011401941","33","","","","No","No","ft","","6","0","2","385849280939950080","385849280939950080","386931476291256332","21","F","S","S","S","B","F","B","",""
"2dqf5n","10203","1","Suzu Nekoyama","Inugami-san to Nekoyama-san","2","Wed, 21 Apr 2021 11:40:03 GMT","1619005203712","5","","","","No","No","kawaii","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","B","",""
"27b568","10091","1","Oden Kozuki","One Piece","1","Tue, 20 Apr 2021 18:54:11 GMT","1618944851761","16","","","","No","No","nice","","146","0","1","","385849280939950080","386931476291256332","8","F","S","S","F","F","F","C","",""
"275z9s","10126","1","Ritsu Sohma","Fruits Basket","3","Tue, 20 Apr 2021 18:31:53 GMT","1618943513306","44","","","","No","No","nice","","15","0","3","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","F","F","C","",""
"28r0kb","2162","1","Leona","The King of Fighters '96","2","Mon, 19 Apr 2021 10:13:10 GMT","1618827190431","16","","","","No","No","kawaii","","24","0","2","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","C","F","B","",""
"284z68","10062","1","Garnet","Dr. Stone","2","Mon, 19 Apr 2021 08:33:07 GMT","1618821187467","26","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","B","F","B","",""
"2lc39x","2031","2","Joker","Persona 5 the Animation","4","Sun, 18 Apr 2021 22:55:56 GMT","1618786556186","356","$qnktb","Spanish Orange","venicecarnival","Yes","No","workers","","719","0","4","385849280939950080","385849280939950080","386931476291256332","349","B","S","S","S","S","F","A","Wed, 29 Jun 2022 06:12:42 GMT","1656483162780"
"2lss4f","3490","1","Tamaki","Senran Kagura: New Wave","2","Sun, 18 Apr 2021 21:12:50 GMT","1618780370577","19","","","","No","No","oppai","","1","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"2ld6hp","1425","2","Simon","Koi to Producer: EVOL×LOVE","1","Sun, 18 Apr 2021 20:56:55 GMT","1618779415676","15","","","","No","No","","","22","0","1","340887293499801601","385849280939950080","386931476291256332","9","F","S","S","F","F","F","A","",""
"2l5sb3","2276","2","Naoka Ueno","A Silent Voice","1","Sun, 18 Apr 2021 09:07:43 GMT","1618736863256","29","","","","No","No","koe","","36","0","1","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","A","F","A","",""
"2lkzbd","7989","1","Yona","Fire Force","3","Sun, 18 Apr 2021 08:06:28 GMT","1618733188096","43","","","","No","No","nice","","1","0","3","385849280939950080","385849280939950080","386931476291256332","28","F","S","S","S","S","F","B","",""
"2ffnnc","9782","1","Redcurrant","The Ancient Magus' Bride","4","Sat, 17 Apr 2021 21:17:55 GMT","1618694275640","65","","","","No","No","oppai","","3","0","4","746984961772617729","385849280939950080","386931476291256332","39","F","S","S","F","A","F","B","",""
"29rsnq","9916","1","Rumi Tsurumi","My Teen Romantic Comedy SNAFU TOO!","3","Fri, 16 Apr 2021 22:26:22 GMT","1618611982475","24","","","","No","No","nice","","1","0","3","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","A","F","B","",""
"29rqvw","10033","1","Saya","Crane Game Girls","2","Fri, 16 Apr 2021 21:52:07 GMT","1618609927156","5","","","","No","No","oppai","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","B","",""
"292b5r","9950","1","Acerola","Pokémon Sun & Moon","2","Fri, 16 Apr 2021 16:03:06 GMT","1618588986137","14","","","","No","No","pokemon","","4","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","B","",""
"2gc7br","9880","1","Rufflet","Pokémon: Black & White: Rival Destinies","2","Fri, 16 Apr 2021 12:31:21 GMT","1618576281330","13","","","","No","No","pokemon","","1","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","B","",""
"2gds3d","9905","1","Yoshiko Kayama","Sailor Moon","2","Fri, 16 Apr 2021 09:24:11 GMT","1618565051707","7","","","","No","No","nice","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","C","F","B","",""
"2g5sbd","9766","1","Carly Stratmann","Attack on Titan: Lost Girls","0","Thu, 15 Apr 2021 21:45:16 GMT","1618523116756","4","","","","No","No","nice","","1","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","B","",""
"2ghz6h","9827","1","Kyurem","Pokémon: Kyurem vs. The Sword of Justice","2","Thu, 15 Apr 2021 19:26:32 GMT","1618514792244","20","","","","No","No","pokemon","","10","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","D","F","B","",""
"2gm53r","9815","1","Yuudai Chiba","Mitsudomoe Special","1","Thu, 15 Apr 2021 17:09:34 GMT","1618506574970","1","","","","No","No","meme","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","B","",""
"23x88j","9681","1","Lucario","Pokémon: Lucario and the Mystery of Mew","2","Thu, 15 Apr 2021 15:41:33 GMT","1618501293382","40","","","","No","No","pokemon","","54","0","2","","385849280939950080","386931476291256332","24","F","S","S","F","F","F","B","",""
"23m729","9768","1","Zuikaku","Kantai Collection: Kan Colle","2","Wed, 14 Apr 2021 21:32:05 GMT","1618435925797","7","","","","No","No","loli","","4","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","B","",""
"2r6jmm","9821","1","Kureo Mado","Tokyo Ghoul","2","Wed, 14 Apr 2021 20:14:46 GMT","1618431286015","21","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","B","",""
"2r3ll3","8247","1","Eunha","Closers","3","Wed, 14 Apr 2021 14:25:05 GMT","1618410305526","16","","","","No","No","kawaii","","5","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","B","F","B","",""
"hnnx74","602","2","Kazuki Shimada","A Silent Voice","1","Wed, 14 Apr 2021 10:50:02 GMT","1618397402491","21","","","","No","No","koe","","13","0","1","","408004049162600449","776528053626994750","13","F","S","F","F","B","F","A","",""
"qw68rk","5581","1","Weiss Schnee","RWBY","3","Wed, 14 Apr 2021 10:40:03 GMT","1618396803442","105","","","","No","No","fav","","131","0","3","767496391081066497","767496391081066497","386931476291256332","60","F","S","F","F","A","F","B","",""
"2p91xl","9635","1","Airu Isshiki","Girl Friend BETA","2","Tue, 13 Apr 2021 19:00:41 GMT","1618340441674","6","","","","No","No","loli","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","B","",""
"2p1h5b","9598","1","Fourth Kind","My Hero Academia 2","2","Tue, 13 Apr 2021 15:08:04 GMT","1618326484192","16","","","","No","No","bnha","","1","0","2","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","A","F","A","",""
"24kkxn","1114","2","Bernadetta von Varley","Fire Emblem: Three Houses","3","Mon, 12 Apr 2021 16:43:15 GMT","1618245795193","89","","","","No","No","","","50","0","3","385849280939950080","385849280939950080","386931476291256332","60","F","S","S","S","A","F","A","",""
"24w1pd","2182","2","Neito Monoma","My Hero Academia 2","2","Mon, 12 Apr 2021 16:12:00 GMT","1618243920806","72","","","","No","No","fav","","55","0","2","385849280939950080","385849280939950080","386931476291256332","45","F","S","S","S","F","F","A","",""
"2zxqs1","7409","1","Milky Rose","Yes! Precure 5 GoGo!","1","Mon, 12 Apr 2021 10:00:19 GMT","1618221619562","4","","","","No","No","loli","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","A","",""
"2zbdmr","812","2","Salad","Food Fantasy","3","Sun, 11 Apr 2021 22:08:30 GMT","1618178910165","76","","","","No","No","nice","","3","0","3","385849280939950080","385849280939950080","386931476291256332","54","F","S","S","S","S","F","A","",""
"2n7ldq","990","2","Miko","Wonder Egg Priority","4","Sat, 10 Apr 2021 16:41:33 GMT","1618072893154","173","","","","No","No","nice","","8","0","4","385849280939950080","385849280939950080","386931476291256332","118","F","S","S","S","A","F","A","",""
"2nzscw","1067","2","Ryuu","Snow White with the Red Hair","2","Sat, 10 Apr 2021 08:01:25 GMT","1618041685073","29","","","","No","No","","","21","0","2","","385849280939950080","386931476291256332","16","F","S","S","F","F","F","A","",""
