"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"96njgp","10975","2","Masked Twintail","Gonna be the Twin-Tail!!","3","Sat, 02 Apr 2022 14:42:19 GMT","1648910539862","45","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","21","F","S","S","S","F","F","D","",""
"96k70f","33018","1","Hanzo","Hunter x Hunter","2","Sat, 02 Apr 2022 13:28:14 GMT","1648906094464","22","","","","No","No","burn","","2","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","D","",""
"96ktcv","33207","1","Strawberry Heart","Show by Rock!!","2","Sat, 02 Apr 2022 12:49:09 GMT","1648903749923","7","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","D","",""
"96hw0p","1641","1","Grøh","Soulcalibur VI","4","Sat, 02 Apr 2022 11:07:43 GMT","1648897663451","71","","","","No","No","burn","","3","0","4","385849280939950080","385849280939950080","386931476291256332","41","F","S","S","S","B","F","D","",""
"96m15m","33249","1","59","Sound & Fury","4","Sat, 02 Apr 2022 07:59:08 GMT","1648886348236","9","","","","No","No","burn","","1","0","4","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"96m1qk","33264","1","Jin Tsurasawa","Innocent Venus","4","Sat, 02 Apr 2022 07:03:06 GMT","1648882986608","13","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","D","",""
"9x9gp6","7288","3","Enishi Yuzaki","Tonikaku Kawaii","2","Fri, 01 Apr 2022 23:51:10 GMT","1648857070227","29","","","","No","No","fav","","3","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"9xrppg","33347","1","Ise","Magical Girl Spec-Ops Asuka","4","Fri, 01 Apr 2022 23:19:46 GMT","1648855186860","11","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","D","",""
"9xzbxl","33198","1","Suzy","Coji-Coji","2","Fri, 01 Apr 2022 21:14:37 GMT","1648847677754","1","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"9xzblj","14873","2","Masashi Hitotsubashi","Darker than Black","3","Fri, 01 Apr 2022 20:20:51 GMT","1648844451829","27","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"9xw5nh","33293","1","Mimi","Pokémon: Black & White","2","Fri, 01 Apr 2022 17:19:21 GMT","1648833561800","6","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"9xw50k","33322","1","Michelangelo","Teenage Mutant Ninja Turtles: Superman Legend","2","Fri, 01 Apr 2022 16:06:18 GMT","1648829178549","29","","","","No","No","meme","","18","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"9s6cl2","6355","3","Euclase","Land of the Lustrous","0","Fri, 01 Apr 2022 13:36:09 GMT","1648820169912","9","","","","No","No","","","19","0","0","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","S","F","D","",""
"9sd0ws","17521","2","Seborga","Hetalia: The Beautiful World","2","Fri, 01 Apr 2022 10:16:21 GMT","1648808181645","20","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","13","F","S","S","S","A","F","D","",""
"9sd006","5882","3","Lieserl Albert Einstein","Honkai Impact 3rd","0","Fri, 01 Apr 2022 09:31:41 GMT","1648805501051","14","","","","No","No","superkawaii","","17","0","0","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"9sfc8p","32997","1","Chutaro","Precure","3","Fri, 01 Apr 2022 08:37:31 GMT","1648802251960","15","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","D","",""
"9sjk29","7853","1","Keita Sasahara","Uwaki to Honki The Animation","4","Thu, 31 Mar 2022 23:49:40 GMT","1648770580048","10","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","D","",""
"9sk2gx","33215","1","Rentaro Taki","Meiji Tokyo Renka","3","Thu, 31 Mar 2022 21:54:14 GMT","1648763654734","17","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","D","",""
"9sq87t","602","2","Tomarou","The Great Jahy Will Not Be Defeated!","3","Thu, 31 Mar 2022 21:16:03 GMT","1648761363133","84","","","","No","No","meme","","3","0","3","385849280939950080","385849280939950080","386931476291256332","50","F","S","S","S","A","F","C","",""
"9sq84d","10346","2","Rei Shida","Bakuten!!","3","Thu, 31 Mar 2022 19:47:48 GMT","1648756068631","38","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","21","F","S","S","S","C","F","D","",""
"9dct5n","33156","1","Kogarashi","Kamen no Maid Guy","1","Thu, 31 Mar 2022 19:15:59 GMT","1648754159408","1","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"9dct0m","33047","1","En Kaihara","Chance Pop Session","1","Thu, 31 Mar 2022 18:11:32 GMT","1648750292998","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"9dc8x4","33191","1","Finn Zweig","Astra Lost in Space","2","Thu, 31 Mar 2022 17:30:36 GMT","1648747836990","5","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"9d8v6k","747","2","Raiya","The Disastrous Life of Saiki K.","3","Thu, 31 Mar 2022 14:05:14 GMT","1648735514177","82","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","50","F","S","S","S","A","F","C","",""
"9d49ps","13581","1","August Ruthven","The Case Study of Vanitas","3","Thu, 31 Mar 2022 11:02:04 GMT","1648724524529","28","","","","No","No","fav","","3","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","S","F","D","",""
"9d49nj","22217","1","Tenseiga","InuYasha","2","Thu, 31 Mar 2022 10:09:25 GMT","1648721365478","18","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","13","F","S","S","S","B","F","D","",""
"9d49wl","33031","1","Akira Koumoto","Welcome to the Ballroom","1","Thu, 31 Mar 2022 09:02:21 GMT","1648717341512","2","","","","No","No","nice","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"9dj7tg","11413","1","Harpy","Sleepy Princess in the Demon Castle","1","Thu, 31 Mar 2022 07:34:14 GMT","1648712054665","10","","","","No","No","superkawaii","","4","0","1","767496391081066497","385849280939950080","386931476291256332","5","F","S","S","F","F","F","D","",""
"9dj7f5","32908","1","M Nando","Magi: The Kingdom of Magic","2","Thu, 31 Mar 2022 06:55:49 GMT","1648709749144","7","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","D","",""
"9dj7r8","32933","1","Sara","Log Horizon 2","2","Thu, 31 Mar 2022 06:21:08 GMT","1648707668453","6","","","","No","No","piwnica","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","D","",""
"97c6jh","1550","1","Palmer","Pokémon Evolutions","2","Thu, 31 Mar 2022 00:03:34 GMT","1648685014149","19","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","C","",""
"976hzg","18753","1","Vio","Hyperdevotion Noire: Goddess Black Heart","2","Wed, 30 Mar 2022 23:33:23 GMT","1648683203186","17","","","","No","No","oppai","","2","0","2","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","B","F","D","",""
"978xb2","32846","1","Riiya","Akazukin Chacha","2","Wed, 30 Mar 2022 20:44:49 GMT","1648673089234","1","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","C","F","D","",""
"978x2g","33288","1","Maestro","Tamayura: Hitotose","1","Wed, 30 Mar 2022 20:10:10 GMT","1648671010768","1","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","D","",""
"979f9m","32873","1","Takashi Youga","GATE","2","Wed, 30 Mar 2022 19:40:05 GMT","1648669205251","2","","","","No","No","nice","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"979fnc","32804","1","Yukina Shirahane","Kuromukuro","3","Wed, 30 Mar 2022 18:38:14 GMT","1648665494055","15","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"97r09p","7290","3","Raoul de Château-Renaud","Gankutsuou: The Count of Monte Cristo","4","Wed, 30 Mar 2022 17:43:04 GMT","1648662184795","84","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","41","F","S","S","S","D","F","D","",""
"97r0p0","25181","1","Krystal Dragon","Yu-Gi-Oh!: The Dark Side of Dimensions","2","Wed, 30 Mar 2022 17:00:47 GMT","1648659647231","10","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","D","",""
"97r05l","14781","2","Laica","B: The Beginning","3","Wed, 30 Mar 2022 16:01:31 GMT","1648656091207","40","","","","No","No","burn","","2","0","3","385849280939950080","385849280939950080","386931476291256332","23","F","S","S","S","A","F","D","",""
"97bgbm","32996","1","Wise","Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?","2","Wed, 30 Mar 2022 13:10:49 GMT","1648645849146","13","","","","No","No","meme","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","D","",""
"97bg2s","15313","2","Petit-Beargguy","Gundam Build Fighters Try","2","Wed, 30 Mar 2022 12:40:34 GMT","1648644034529","20","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","11","F","S","S","S","F","F","D","",""
"970qhs","28422","1","Amnesia","Wandering Witch: The Journey of Elaina","0","Wed, 30 Mar 2022 12:10:13 GMT","1648642213181","5","","","","No","No","nice","","2","0","0","236182912716767232","236182912716767232","386931476291256332","1","F","S","F","F","A","F","D","",""
"97bg02","33017","1","Yoshi","Super Mario World: Mario to Yoshi no Bouken Land","4","Wed, 30 Mar 2022 12:08:42 GMT","1648642122357","165","","","","No","No","meme","","48","0","4","385849280939950080","385849280939950080","386931476291256332","89","F","S","S","S","S","F","D","",""
"972x9w","32887","1","Elvira Hill","Buddy Complex","2","Wed, 30 Mar 2022 11:07:08 GMT","1648638428514","4","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"972xp9","33043","1","Murasame","Hakkenden: Eight Dogs of the East","3","Wed, 30 Mar 2022 10:26:23 GMT","1648635983529","8","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"972xjc","17006","2","Gel Banana","Steins;Gate","2","Wed, 30 Mar 2022 09:18:51 GMT","1648631931797","36","","","","No","No","meme","","12","0","2","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","A","F","D","",""
"970qzx","1147","1","Kyouko Misaki","Summer Pockets","0","Wed, 30 Mar 2022 08:20:42 GMT","1648628442196","7","","","","No","No","burn","","1","0","0","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","C","",""
"970qz2","7483","3","Jack the Ripper","Fate/Apocrypha","0","Wed, 30 Mar 2022 08:08:34 GMT","1648627714119","16","","","","No","No","kawaii","","40","0","0","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"970qw3","32735","1","Hina's Mother","A Bridge to the Starry Skies","2","Wed, 30 Mar 2022 06:52:14 GMT","1648623134130","5","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"9t3fv4","32893","1","Naoya","AFTERLOST","4","Tue, 29 Mar 2022 22:34:45 GMT","1648593285080","5","","","","No","No","","","0","0","4","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"9t39sf","32741","1","Louise Yorande Aorelia Oufelbeik","The 8th son? Are you kidding me?","2","Tue, 29 Mar 2022 21:52:34 GMT","1648590754750","7","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"9tzx9v","7068","3","Manabu Soutouin","Pretty Boy Detective Club","1","Tue, 29 Mar 2022 20:42:40 GMT","1648586560130","24","","","","No","No","watchlist","","27","0","1","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","D","",""
"9tj5sn","32938","1","Haruichi Daikanji","Yowamushi Pedal: New Generation","2","Tue, 29 Mar 2022 19:07:36 GMT","1648580856026","2","","","","No","No","burn","","0","0","2","414864608696860685","385849280939950080","386931476291256332","1","F","S","S","F","F","F","D","",""
"9tj577","33192","1","Ruby Azumi","Between the Sky and Sea","4","Tue, 29 Mar 2022 18:53:58 GMT","1648580038249","26","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"9tj5l0","32581","1","Bugbear","The Familiar of Zero","2","Tue, 29 Mar 2022 18:17:52 GMT","1648577872029","3","","","","No","No","","","0","0","2","598562959584919602","385849280939950080","386931476291256332","1","F","S","S","F","F","F","D","",""
"9tj5g1","32984","1","Conis","One Piece","4","Tue, 29 Mar 2022 17:51:08 GMT","1648576268397","63","","","","No","No","burn","","1","0","4","385849280939950080","385849280939950080","386931476291256332","36","F","S","S","S","A","F","D","",""
"9tj5pb","7047","3","Tsugumi Hazawa","BanG Dream!","3","Tue, 29 Mar 2022 17:20:02 GMT","1648574402690","89","","","","No","No","burn","","8","0","3","385849280939950080","385849280939950080","386931476291256332","49","F","S","S","S","A","F","D","",""
"9twnsr","13228","2","Agria","Tales of Xillia","3","Tue, 29 Mar 2022 16:33:12 GMT","1648571592733","43","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","S","F","D","",""
"9t0shw","16838","2","Sae","AKB0048","2","Tue, 29 Mar 2022 14:30:35 GMT","1648564235240","21","","","","No","No","kawaii","","1","0","2","385849280939950080","385849280939950080","386931476291256332","13","F","S","S","S","A","F","D","",""
"9t0d61","15202","1","Fox","Persona 5 the Animation","2","Tue, 29 Mar 2022 13:38:47 GMT","1648561127054","35","","","","No","No","burn","","24","0","2","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","S","F","D","",""
"9t0d78","32834","1","Windom","Kaijuu Girls","2","Tue, 29 Mar 2022 13:04:32 GMT","1648559072845","6","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","D","",""
"98dw7p","32936","1","Tsugumi Harudori","Soul Eater Not!","4","Tue, 29 Mar 2022 09:50:50 GMT","1648547450797","45","","","","No","No","nice","","1","0","4","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","A","F","D","",""
"98dwlx","32944","1","Megumi Morisato","Ah! My Goddess","2","Tue, 29 Mar 2022 09:15:11 GMT","1648545311342","2","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"98dw93","32500","1","Ken Akamatsu","Love Hina","1","Tue, 29 Mar 2022 08:39:01 GMT","1648543141550","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","C","F","D","",""
"98j9v1","1535","1","Timido Cute","Honkai Impact 3rd","2","Mon, 28 Mar 2022 23:16:18 GMT","1648509378731","63","","","","No","No","oppai","","58","0","2","385849280939950080","385849280939950080","386931476291256332","39","F","S","S","S","A","F","C","",""
"98jgdt","13189","2","Aisha Belka","Is It Wrong to Try to Pick Up Girls in a Dungeon? II","4","Mon, 28 Mar 2022 22:18:58 GMT","1648505938145","139","","","","No","No","burn","","4","0","4","385849280939950080","385849280939950080","386931476291256332","76","F","S","S","S","A","F","D","",""
"98kh9f","6040","2","Elmott","Granblue Fantasy","2","Mon, 28 Mar 2022 21:20:50 GMT","1648502450016","31","","","","No","No","burn","","2","0","2","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","A","F","D","",""
